Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Topic Details,Captions Available,Caption Text,Location
LVt8o49SQos,TRYING CANADIAN FOOD 🇨🇦 #truckcamper #travel #vanlife #travelvlog #food #shorts,,Saucy Seth Shorts,https://www.youtube.com/watch?v=LVt8o49SQos,[],,10/27/2024 00:50,719055,1245,00:01:01,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Bown Chaisson & Lemoine, Saint Patrick Street, Parker's Corner, Indiantown, Saint John, Saint John County, New Brunswick, E2L 1A2, Canada"
FinR8vp0mDA,Wonders of Türkiye | The Most Amazing Places in Türkiye | Travel Video 4K,"UNREAL Switzerland: https://youtu.be/lrgXRVQVfKg In this video, we will explore the wonders of Turkey. Join us to discover the ...",Explore Nature Today,https://www.youtube.com/watch?v=FinR8vp0mDA,[],,7/3/2024 23:26,710734,355,00:58:39,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
snBEWVBQLI0,Mummy Bali Day 4 🔥#trendingshorts #mummy #funny #bali #indonesia #comedy #travel,,Sridhar Mummy,https://www.youtube.com/watch?v=snBEWVBQLI0,[],,10/24/2024 01:57,693261,67,00:00:34,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
dBdthTOx9YU,Best Places in Florida To Travel 2024 4K,Are you planning to travel in Florida soon but need more tourism information? We show you the top 17 best places in Florida to ...,Island Hopper TV,https://www.youtube.com/watch?v=dBdthTOx9YU,[],,3/24/2023 21:00,684467,243,00:15:40,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Pittsburg, Polk County, Florida, United States"
VWhPXpkkX4I,இனி கப்பல்ல இலங்கை போகலாம் | Tamil solo travel | Tamil trekker | Sri Lanka one day trip,Supernova-வின் AI Spoken English Course-இல் சேர: click on this link - https://cutt.ly/tt-JoinSupernovaNow or WhatsApp ...,Tamil Trekker,https://www.youtube.com/watch?v=VWhPXpkkX4I,[],,9/20/2024 11:32,687867,819,00:30:47,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
BWqB7KGHTq4,Discover Thailand | The Most Amazing Places in Thailand | Thailand Travel Documentary 4K,"Discover Thailand through our documentary, which captures the spirit of the country's stunning landscapes, energetic cities, and ...",Top Travel,https://www.youtube.com/watch?v=BWqB7KGHTq4,[],,4/4/2024 16:44,679942,174,01:03:33,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"New Life Cafe, 193, พช.2027, Ban Khlong Takro, Ban Nong Chaeng, Ban Phot, Phetchabun Province, 42180, Thailand"
SGMIJvZzEoM,Solo Travel pergi BANGKOK - Best sangat ke Ibu Negara Siam ni?,Bangkok memang salah satu bucketlist yang dah lama aku nak explore! Tapi susah ke nak travel Bangkok ni sorang sorang?,Fikri ZamRi,https://www.youtube.com/watch?v=SGMIJvZzEoM,[],,9/2/2023 12:00,668792,513,00:41:11,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
OgVdYRxDbBg,Traveling to Asia&#39;s MOST UNDERRATED Country: LAOS! 🇱🇦,"Flying from Ho Chi Minh, Vietnam to Vientiane, Laos! Follow me on Instagram: paramvir_beniwal ...",Passenger Paramvir,https://www.youtube.com/watch?v=OgVdYRxDbBg,[],,9/24/2024 05:15,642507,842,00:29:49,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,"Rue 23 Singha, Phonexay, Vientiane Capital, Xaysetha District, Vientiane Prefecture, 01009, Laos"
M_lwC5zPkyo,"First Impressions of SHANGHAI, CHINA! Travel Vlog","I'm in China! In this video, I'm exploring the modern megacity of Shanghai during Chinese New Year 2024. I'll share my ...",Doug Barnard,https://www.youtube.com/watch?v=M_lwC5zPkyo,[],,3/19/2024 12:52,638226,2747,00:14:26,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
b--D7IEF_MU,THIS is Mexico | Overland Travel Documentary,Driving from Canada to Argentina in a 47 year old motorhome we custom built in 100 days: ...,Toyota World Runners,https://www.youtube.com/watch?v=b--D7IEF_MU,[],,3/9/2024 02:00,631776,399,02:54:29,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
WqYgYpPr-Sg,Journey Through Pakistan - Travel Documentary,"Few countries in the world offer so much diversity as Pakistan, a surprising and eye-opening travel destination. From spectacular ...",Stef Hoffer,https://www.youtube.com/watch?v=WqYgYpPr-Sg,[],,8/30/2024 09:15,629371,823,00:22:26,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
ckSdGOQ8TzE,Traditional Greek Style Music with Beautiful Travel Scenery of Greece,Greece has become one of the top 10 most visited countries in Europe attracting 32 million people in 2023 alone! As you begin to ...,Visual Melodies,https://www.youtube.com/watch?v=ckSdGOQ8TzE,[],,5/22/2024 11:00,620449,137,01:01:51,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
vprlooLGQOY,Wonders of Croatia | The Most Amazing Places in Croatia | Travel Video 4K,"Join us on a breathtaking journey through Croatia, one of Europe's most stunning destinations. From the ancient walls of ...",Top Travel,https://www.youtube.com/watch?v=vprlooLGQOY,[],,5/24/2024 15:21,617061,413,00:34:58,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Jezerane, Općina Brinje, Lika-Senj County, 53262, Croatia"
aOmDLCD187c,The Time Travel Paradox You’ve Never Heard Of,"What is a Jinn Particle? Neil deGrasse Tyson and Chuck Nice break down this time travel paradox, its appearances in pop ...",StarTalk,https://www.youtube.com/watch?v=aOmDLCD187c,[],,11/28/2024 17:00,609697,3220,00:09:49,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
OVDWXFo21Xw,Travel The World - Sam Dezz x Bene x Grandad Frank x Natalie #shorts #theworld #world #travel #trend,Subscribe to watch more @TeamUnOfficialShorts #TeamUnOfficialShorts #dance #vs #tiktok.,Team UnOfficial Shorts,https://www.youtube.com/watch?v=OVDWXFo21Xw,[],,10/21/2024 04:26,602501,101,00:00:09,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Performing_arts', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
jB0hCo9Xxpc,NEW Travel Rules You Need to Know in 2025,"BIG changes are coming for travelers in 2025. If you're struggling, consider therapy with our sponsor.",Away Together w/ Nik and Allie,https://www.youtube.com/watch?v=jB0hCo9Xxpc,[],,12/8/2024 17:57,618687,295,00:09:03,"['https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
PIfAOPjfIEo,Amazing Places to visit in Denmark - Travel Video,Do you want to visit one of the most peaceful and happy countries Europe? Denmark is your best option. It offers views so ...,Joyous Travel,https://www.youtube.com/watch?v=PIfAOPjfIEo,[],,9/29/2022 18:31,598534,354,00:09:29,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
6ttRK5OMxf4,The TRUTH about our trip to CHINA (What REALLY happened) 🇨🇳,Get Airalo today & use our code HUTCHINSON3 for $3 USD OFF your data plan: https://try.airalo.com/Thehutchinsons ...,The Hutchinsons,https://www.youtube.com/watch?v=6ttRK5OMxf4,[],,8/18/2024 14:46,600154,3601,00:34:28,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Wangbaoying, Xiaokangying, Yuzhong County, Lanzhou, Gansu, China"
0_jijF9hKW4,DON’T travel to china 🙅‍♀️,"i do recommend it, don't get butt hurt x #travel #shorts #china.",pigallisme,https://www.youtube.com/watch?v=0_jijF9hKW4,[],,10/18/2024 00:30,602537,1093,00:00:46,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
Y5jWuTut4b8,Travel To Malaysia | We Can&#39;t Believe Kuala Lumpur Malaysia 🇲🇾 ? | SPIDER TV | Malaysia Ki Sair,"Travel To Malaysia | Malaysia by Finally Becoming Rich Untold Story of Malaysia Rise History & Beliefs | History, Map, Flag, ...",Spider Tv,https://www.youtube.com/watch?v=Y5jWuTut4b8,[],,10/22/2024 06:10,600493,226,00:15:57,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
bXWpRWWb5NM,Disney Adventure Grand Reveal #disney #travel #singapore #couple #cruise #cruiselines,,Rohit & Kanupriya,https://www.youtube.com/watch?v=bXWpRWWb5NM,[],,10/25/2024 13:30,589336,73,00:01:00,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
kLuqCtnKr_8,Top 10 Places To Visit in Australia - Travel Guide,I recently returned from exploring Australia and I want to share with you my favorite places. Enjoy this travel guide featuring ...,Ryan Shirley,https://www.youtube.com/watch?v=kLuqCtnKr_8,[],,4/7/2024 14:00,584233,546,00:10:01,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
XJeOMVJr1Cc,3D Travel Map Animation Video  #tamilvideo #shorts #travelboast #tamilshorts #trending,Full Video: https://youtu.be/rZsNvgnqJ0s Play Store: ...,Mr. RK Info,https://www.youtube.com/watch?v=XJeOMVJr1Cc,[],,4/18/2023 12:02,582985,81,00:01:01,[],TRUE,No Captions Available,N/A
hcI2M8GdXEc,21 Days in JAPAN 🇯🇵 The Ultimate Travel Itinerary,Japan's an overwhelming place to explore. Spend your 21 days wisely! Book Flights on Skyscanner!,Abroad in Japan,https://www.youtube.com/watch?v=hcI2M8GdXEc,[],,12/15/2024 18:24,570035,1069,00:34:40,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Nagawa, Chiisagata County, Nagano Prefecture, Japan"
QLSk7dCiDv4,என்னது Bus குள்ள Toilet 🚽 😱😂| Intr City SleeperBus travel | Bangalore to Chennai #travel,"Bangalore to Chennai Sleeper Class Bus | IntrCity Travel Experience | ₹1200 Ticket 🎟️ In this video, I share my travel ...",DG Tamil Vlogger 🤳,https://www.youtube.com/watch?v=QLSk7dCiDv4,[],,10/22/2024 15:30,569625,99,00:01:00,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,"St. Joseph's Indian High School, Vittal Mallya Road, D'Souza Layout, Shanthala Nagar, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India"
dBj5mFV8k3c,Hyderabad Top 10 Tourist Places to Visit ⭐️ #shorts #travel,Hyderabad The City of Pearls Has Many Tourist Places to Visit ! Below are The Top 10 Tourist Places in Hyderabad You Should ...,Travel Paithiyam,https://www.youtube.com/watch?v=dBj5mFV8k3c,[],,3/29/2024 14:49,570040,59,00:00:31,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Bade Ustad Ghulam Ali Khan Marg, Basheer Bagh, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500063, India"
kTsM4WMxcWM,Dhaka To Islamabad🇵🇰। কম খরচে বাংলাদেশ থেকে পাকিস্তান সম্পূর্ন ভ্রমন গাইড ৷ Pakistan From Bangladesh,Dhaka To Islamabad    । কম খরচে বাংলাদেশ থেকে পাকিস্তান সম্পূর্ন ভ্রমন গাইড ...,Travel Commando,https://www.youtube.com/watch?v=kTsM4WMxcWM,[],,10/27/2024 12:00,568233,2134,00:30:55,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Agha Shahi (9th) Avenue, G-9/4, Islamabad, Zone 1, Islamabad Capital Territory, 44000, Pakistan"
yYWadCck53U,Dolphins kanpinchaya? #shorts #shortsindia #travel #minivlog #dolphin #goatrip #vacation #couple #fy,,Shivani & Shashi,https://www.youtube.com/watch?v=yYWadCck53U,[],,12/3/2024 07:01,554122,351,00:00:43,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
bSlVvyaOX0E,Japan&#39;s Best Luxury Sleeper Train Travel? TWILIGHT EXPRESS MIZUKAZE (4K Trip Tour),"Please enjoy a trip on the luxurious sleeper train ""TWILIGHT EXPRESS MIZUKAZE"" in western Japan. □Videos of other cruise ...",Luxury Travel Club,https://www.youtube.com/watch?v=bSlVvyaOX0E,[],,11/12/2024 09:16,558046,162,01:16:47,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
eQfiVE6NuNo,Northern KENYA - My Secret Adventure Safari | 8 Days itinerary Trip,"My trip to Kenya was an absolute eye-opener, far beyond the iconic Masai Mara. I explored breathtaking, offbeat locations that are ...",Ankit Bhatia,https://www.youtube.com/watch?v=eQfiVE6NuNo,[],,8/28/2024 11:30,548257,1201,00:35:58,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
PH2tVfbD6Ws,ਇਸ ਦੇਸ਼ ਦੇ ਗਰੀਬ ਬੰਦੇ ਵੀ ਕਰੋੜਪਤੀ Richest Country luxembourg | Punjabi Travel Couple | Ripan Khushi,richestcountry #luxembourg #punjabitravelvlog.,Punjabi Travel Couple,https://www.youtube.com/watch?v=PH2tVfbD6Ws,[],,7/15/2024 14:30,545853,459,00:27:49,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
957Z9R9jYZE,Wonders of South Africa | The Most Amazing Places in South Africa | Travel Video 4K,"Welcome to our channel! In today's video, we embark on an unforgettable adventure through the breathtaking landscapes and ...",Top Travel,https://www.youtube.com/watch?v=957Z9R9jYZE,[],,8/15/2024 09:00,546378,341,00:56:47,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Kareeberg Ward 3, Kareeberg Local Municipality, Pixley ka Seme District Municipality, Northern Cape, South Africa"
CDx2fxb5ZF4,So You Want To See The World? (Travel Film),Graded using my Luts for Adventure and Travel Footage: https://gamut.io/product/immersion/?gamut=samnewton If You Want to ...,Sam Newton,https://www.youtube.com/watch?v=CDx2fxb5ZF4,[],,5/2/2023 13:30,524799,430,00:05:36,"['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
EeQq1HYRCpE,How to Travel Albania in 12 Days - Perfect Road Trip Itinerary,This is the best travel guide on how to travel Albania in 12 days - a perfect road trip itinerary made by a person who has a second ...,Kristi Travel Escape,https://www.youtube.com/watch?v=EeQq1HYRCpE,[],,5/2/2024 14:10,526392,694,00:18:21,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Labinot Fushë, Elbasan Municipality, Elbasan County, Central Albania, 3010, Albania"
GOrwaPG_4E8,Wonders of New Zealand | The Most Amazing Places in New Zealand | Travel Video 4K,"Wonders of New Zealand | The Most Amazing Places in New Zealand | Travel Video 4K Subscribe to the channel here, it's free but ...",Trip Insight,https://www.youtube.com/watch?v=GOrwaPG_4E8,[],,9/18/2024 14:37,523197,288,01:08:49,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
QwAKNRAiEjc,This is Smart-est Travel Bag on Amazon !,We Are Hiring! APPLY HERE: https://techwiser.com/we-are-hiring Please leave a LIKE ❤️ and SUBSCRIBE For More Videos ...,TechWiser,https://www.youtube.com/watch?v=QwAKNRAiEjc,[],,10/18/2024 09:02,525727,131,00:00:51,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
nfFaOjvWxB0,Kerala Tourist Places | Kerala Tour | Kerala Trip | Kerala Vlog ( Hindi ),Kerala Tourist Places | Kerala Tour | Kerala Trip | Kerala Vlog ( Hindi ) ...,Sunny Vlogs,https://www.youtube.com/watch?v=nfFaOjvWxB0,[],,9/25/2024 12:04,513155,332,00:33:27,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
baCb2i9nwKc,Almaty Kazakhstan - Tak sangka ada negara secantik ni dekat ASIA!,"Sekarang kan AirAsia dah bukak route baru ke Almaty, Kazakhstan. Tapi ramai yang tak tahu dekat Almaty, Kazakhstan ni ada ...",Fikri ZamRi,https://www.youtube.com/watch?v=baCb2i9nwKc,[],,10/23/2024 10:00,493264,619,00:56:19,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Тұрғыт Озал көшесі, Титаник, Almaty, 050000, Kazakhstan"
NCGObsJpAP8,#southafricanculture #travel #indigenous #zulu #africa,,"FACT VIDEO
AI",https://www.youtube.com/watch?v=NCGObsJpAP8,[],,12/11/2024 04:05,511728,28,00:00:07,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
vOkkWuEwUmc,10 Days in Vietnam 2024 - A Travel Documentary,"vietnam #vietnamtravel #travel Discover Vietnam in this ultimate 10-day travel documentary, perfect for first-time visitors! Explore ...",Lais,https://www.youtube.com/watch?v=vOkkWuEwUmc,[],,10/11/2024 11:40,482190,337,00:41:32,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Kon Dơng, Mang Yang District, Gia Lai Province, Vietnam"
8M-HiYAAoRE,Wonders of Austria | The Most Amazing Places in Austria | Travel Video 4K,"Wonders of Austria | The Most Amazing Places in Austria | Travel Video 4K Subscribe to the channel here, it's free but means a lot ...",Trip Insight,https://www.youtube.com/watch?v=8M-HiYAAoRE,[],,9/4/2024 14:11,473326,213,01:06:25,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
rkdJHwwG5js,Wonders of Indonesia | The Most Amazing Places in Indonesia | Travel Video 4K,"Wonders of Indonesia | The Most Amazing Places in Indonesia | Travel Video 4K Subscribe to the channel here, it's free but ...",Trip Insight,https://www.youtube.com/watch?v=rkdJHwwG5js,[],,10/25/2024 02:07,478364,343,01:34:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
80AsDi80hCo,Are you ready for the Philippines? #phillipines #angelescity #expat #travel #vlog ￼,,IRL Media PH,https://www.youtube.com/watch?v=80AsDi80hCo,[],,12/1/2024 22:10,475337,833,00:00:26,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"P. Santos Street, Cutcut, Angeles, Central Luzon, 2009, Philippines"
QZABnyimjCA,AI Travel Exploring | Python on Car | Amazon Jungle #shorts @SDBartist #art,AI Travel Exploring | Python on Car | Amazon Jungle #shorts #amazon #ai ………………………………… Hey guys : Please ...,SDB Artist,https://www.youtube.com/watch?v=QZABnyimjCA,[],,8/23/2024 22:30,467528,18,00:00:08,[],TRUE,No Captions Available,"Kentucky Ridge Road 758, Gunnison County, Colorado, United States"
oJSajA0Ar2c,Canada Travel | Facts and History About Canada in Urdu/Hindi | Jobs in Canada | #info_at_ahsan,Canada Travel | Facts and History About Canada in Urdu/Hindi | Jobs in Canada | info at ahsan ...,info at ahsan,https://www.youtube.com/watch?v=oJSajA0Ar2c,[],,1/8/2024 13:00,464702,283,00:11:35,"['https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
VKDmuUdUvzs,"Hokkaido in Summer | Japan Travel Vlog | Sapporo, Otaru, Cape Kamui, Hell Valley | 3 day trip",First part of my summer trip to Hokkaido where I will be exploring the west coast. Watch in 4k :) Travel date: 12-15 June 2024 ...,Riri Travels,https://www.youtube.com/watch?v=VKDmuUdUvzs,[],,7/10/2024 10:00,465851,188,00:16:30,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"パンケニコロベツ1の沢林道, Shintoku, Kamikawa County, Tokachi Subprefecture, Hokkaido Prefecture, Japan"
yLdDep1t6YY,How the ultra wealthy travel in Singapore,"For many, Singapore — the city that inspired “Crazy Rich Asians” — is synonymous with luxury, with top-tier accommodations, ...",CNBC International,https://www.youtube.com/watch?v=yLdDep1t6YY,[],,8/20/2024 10:00,458956,248,00:15:18,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
16p9pa1me4c,I Don&#39;t Want Stress With The Indian Police  🇮🇳 #travel #india,I met some kids and they were showing me their neighborhood when some Indian police showed up. They asked me some ...,Wild CARLOS appeared!,https://www.youtube.com/watch?v=16p9pa1me4c,[],,12/22/2024 06:00,456450,159,00:00:40,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
8cE5JXU8YmQ,Wonders of Spain | The Most Amazing Places in Spain | Travel Video 4K,"Join us as we explore the best places to visit in Spain, a country brimming with history, culture, and stunning landscapes. From the ...",Top Travel,https://www.youtube.com/watch?v=8cE5JXU8YmQ,[],,5/31/2024 12:15,451402,446,00:30:21,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Parque Deportivo Puerta de Hierro, Bus-VAO, Ciudad Universitaria, Madrid, Community of Madrid, 28040, Spain"
Rb-OUq-CGW0,"I Traveled Turkey Alone for 24 hours 🇹🇷(solo travel, health checkup, grand bazaar shopping, mosques)",Find me everywhere else: ⇢ follow me on instagram: https://www.instagram.com/maiphammy/ ⇢ follow @alchemai on instagram: ...,Mai Pham,https://www.youtube.com/watch?v=Rb-OUq-CGW0,[],,9/24/2024 17:37,450367,1223,00:16:38,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
pYVzIDGl7jc,25 Most Beautiful Places To Visit In The World | Ultimate Travel guide,25 Most Beautiful Places To Visit In The World | Ultimate Travel guide #mostbeautifulplacesintheworld #beautifulplacesonearth ...,Scenic Hunter,https://www.youtube.com/watch?v=pYVzIDGl7jc,[],,5/12/2024 16:00,446318,128,00:56:14,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"3900 Road, Dearing, Montgomery County, Kansas, United States"
zRGRGVwVvno,"Sundara Travels Tamil Full Movie - Mural, Vadivelu, Radha",Sundara Travels is a 2002 Indian Tamil comedy film directed by Thaha. Written by Govind Padman and Mahesh Mithra.,Bayshore Records,https://www.youtube.com/watch?v=zRGRGVwVvno,[],,2/23/2018 12:04,439923,70,02:38:27,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",TRUE,No Captions Available,N/A
sxRmaYiYShg,Bhutan Tourist Places | Bhutan Tour | How to Reach Bhutan | Bhutan Travel Guide | Thimphu Bhutan,Bhutan is one of the beautiful and peaceful country and Indians can enter in bhutan without visa. In this video I will show you how ...,Distance between,https://www.youtube.com/watch?v=sxRmaYiYShg,[],,9/11/2024 05:00,442487,383,00:25:35,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Bji Trong, Bji Saengbji, Nubi Gewog, Trongsa District, Bhutan"
5OPRu2dgpNA,"Airlie Beach, Queensland | Solo Australian Road Trip, Day 6!","Spending a day in Airlie beach, Queensland with my campervan. Follow me on Instagram: paramvir_beniwal ...",Passenger Paramvir,https://www.youtube.com/watch?v=5OPRu2dgpNA,[],,12/21/2024 11:29,430798,983,00:19:35,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Cowboys Leagues Club, Flinders Street, Townsville City, Townsville, Townsville City, Queensland, 4810, Australia"
qrmNdJnBUrU,Himanchal vlog 2 #minivlog #newvlog #funny #videoblog #travel,,Ravi Gupta Shorts,https://www.youtube.com/watch?v=qrmNdJnBUrU,[],,10/13/2024 13:37,429007,273,00:00:37,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
J1l2WOWeGAM,#travel #nature #adventure #explore #places,,Unreal Earth1M,https://www.youtube.com/watch?v=J1l2WOWeGAM,[],,12/4/2024 12:55,434002,0,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"wadgaon, Hirdi, Samudrapur, Wardha, Maharashtra, India"
h5J6GoZuOOE,Build Your Perfect Trip With $15! Would You Go? #shorts #travel #vacation #trip #money #budget,,Makeshift Project,https://www.youtube.com/watch?v=h5J6GoZuOOE,[],,11/28/2024 02:00,421893,544,00:01:00,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
somqBOBpixI,Wonders of VietNam | The Most Amazing Places in VietNam | Travel Video 4K,"Wonders of VietNam | The Most Amazing Places in VietNam | Travel Video 4K Subscribe to the channel here, it's free but means a ...",Trip Insight,https://www.youtube.com/watch?v=somqBOBpixI,[],,10/30/2024 13:41,421882,167,01:04:14,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
KhP8LP5Tegc,The Best Eats in Mexico City | Anthony Bourdain: No Reservations | Travel Channel,"Anthony is in Mexico City, up to his ears in delicious beans, jalapeños, and all the stew one could want. He begins at a food cart ...",Travel Channel,https://www.youtube.com/watch?v=KhP8LP5Tegc,[],,7/20/2024 15:00,416084,329,00:08:23,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
